case,expert_ranking,proxy,aggregation,spearman_mean_Uni1,spearman_std_Uni1,kendall_mean_Uni1,kendall_std_Uni1,n_Uni1,spearman_mean_Uni2,spearman_std_Uni2,kendall_mean_Uni2,kendall_std_Uni2,n_Uni2,delta_spearman,delta_kendall,abs_delta_spearman,abs_delta_kendall
CASE3_one_violation,1-2-5-7-8-6,log_time_scaleST,per_student,0.118146718,0.371527291,0.082882883,0.296690618,37,0.367346939,0.280951557,0.285714286,0.235606036,7,-0.249200221,-0.202831403,0.249200221,0.202831403
CASE3_one_violation,1-2-5-7-8-6,log_time_scaleST,avg,0.371428571,0,0.333333333,0,6,0.428571429,0,0.333333333,0,6,-0.057142857,0,0.057142857,0
CASE3_one_violation,1-2-5-7-8-6,log_time_scaleST,median,0.171428571,0.289028398,0.133333333,0.20727509,6,0.2,0.161624407,0.133333333,0.127656948,6,-0.028571429,0,0.028571429,0
CASE3_one_violation,1-2-5-7-8-6,acc_function,per_student,0.274131274,0.426453426,0.218018018,0.347845759,37,-0.12244898,0.313994034,-0.104761905,0.246517697,7,0.396580254,0.322779923,0.396580254,0.322779923
CASE3_one_violation,1-2-5-7-8-6,acc_function,avg,0.714285714,0,0.466666667,0,6,-0.228571429,0.153861852,-0.2,0.094280904,6,0.942857143,0.666666667,0.942857143,0.666666667
CASE3_one_violation,1-2-5-7-8-6,acc_function,median,0.342857143,0.248533111,0.266666667,0.20727509,6,-0.457142857,0.21821789,-0.333333333,0.196261353,6,0.8,0.6,0.8,0.6
CASE3_one_violation,1-2-5-7-8-6,acc_output,per_student,0.352123552,0.292057317,0.273873874,0.227155691,37,0.404081633,0.26205226,0.314285714,0.203818424,7,-0.051958081,-0.04041184,0.051958081,0.04041184
CASE3_one_violation,1-2-5-7-8-6,acc_output,avg,0.942857143,0,0.866666667,0,6,0.714285714,0.09035079,0.6,0.094280904,6,0.228571429,0.266666667,0.228571429,0.266666667
CASE3_one_violation,1-2-5-7-8-6,acc_output,median,0.685714286,0.167413294,0.533333333,0.20727509,6,0.685714286,0.167413294,0.533333333,0.20727509,6,0,0,0,0
CASE3_one_violation,1-2-5-7-8-6,acc_syntaxBL,per_student,-0.085714286,0.149128744,-0.066666667,0.115989023,37,-0.085714286,0.129587819,-0.066666667,0.100790526,7,0,0,0,0
CASE3_one_violation,1-2-5-7-8-6,acc_syntaxBL,avg,-0.542857143,0.057142857,-0.4,0.066666667,6,-0.228571429,0.283323329,-0.2,0.196261353,6,-0.314285714,-0.2,0.314285714,0.2
CASE3_one_violation,1-2-5-7-8-6,acc_syntaxBL,median,0,0,0,0,6,0,0,0,0,6,0,0,0,0
CASE3_one_violation,1-2-5-7-8-6,scaleSM,per_student,0.555984556,0.231791469,0.455855856,0.200008116,37,0.587755102,0.155638171,0.476190476,0.144435723,7,-0.031770546,-0.02033462,0.031770546,0.02033462
CASE3_one_violation,1-2-5-7-8-6,scaleSM,avg,0.714285714,0,0.6,0,6,0.771428571,0,0.6,0,6,-0.057142857,0,0.057142857,0
CASE3_one_violation,1-2-5-7-8-6,scaleSM,median,0.657142857,0.12344268,0.533333333,0.127656948,6,0.342857143,0.248533111,0.266666667,0.20727509,6,0.314285714,0.266666667,0.314285714,0.266666667
CASE3_one_violation,1-2-5-7-8-6,scaleST,per_student,0.554440154,0.216216216,0.437837838,0.185051273,37,0.383673469,0.133013639,0.295238095,0.122705702,7,0.170766685,0.142599743,0.170766685,0.142599743
CASE3_one_violation,1-2-5-7-8-6,scaleST,avg,0.828571429,0,0.733333333,0,6,0.742857143,0.028571429,0.533333333,0.066666667,6,0.085714286,0.2,0.085714286,0.2
CASE3_one_violation,1-2-5-7-8-6,scaleST,median,0.828571429,0.080812204,0.733333333,0.094280904,6,0.342857143,0.248533111,0.266666667,0.20727509,6,0.485714286,0.466666667,0.485714286,0.466666667
CASE4_majority,1-2-5-4-3-7-8-6,readTime,per_student,0.274131274,0.331483728,0.211389961,0.278179902,37,0.472789116,0.269502827,0.392857143,0.211719326,7,-0.198657842,-0.181467181,0.198657842,0.181467181
CASE4_majority,1-2-5-4-3-7-8-6,readTime,avg,0.547619048,0,0.428571429,0,8,0.571428571,0,0.428571429,0,8,-0.023809524,0,0.023809524,0
CASE4_majority,1-2-5-4-3-7-8-6,readTime,median,0.523809524,0,0.428571429,0,8,0.333333333,0,0.214285714,0,8,0.19047619,0.214285714,0.19047619,0.214285714
CASE4_majority,1-2-5-4-3-7-8-6,log_readTime,per_student,0.222651223,0.429400607,0.18951094,0.336516999,37,0.472789116,0.269502827,0.392857143,0.211719326,7,-0.250137893,-0.203346203,0.250137893,0.203346203
CASE4_majority,1-2-5-4-3-7-8-6,log_readTime,avg,0.547619048,0,0.428571429,0,8,0.571428571,0,0.428571429,0,8,-0.023809524,0,0.023809524,0
CASE4_majority,1-2-5-4-3-7-8-6,log_readTime,median,0.523809524,0,0.428571429,0,8,0.333333333,0,0.214285714,0,8,0.19047619,0.214285714,0.19047619,0.214285714
CASE4_majority,1-2-5-4-3-7-8-6,time_function,per_student,0.184684685,0.312242069,0.138030888,0.231925524,37,0.370748299,0.317367171,0.31122449,0.232800705,7,-0.186063615,-0.173193602,0.186063615,0.173193602
CASE4_majority,1-2-5-4-3-7-8-6,time_function,avg,0.666666667,0,0.571428571,0,8,0.857142857,0,0.714285714,0,8,-0.19047619,-0.142857143,0.19047619,0.142857143
CASE4_majority,1-2-5-4-3-7-8-6,time_function,median,0.833333333,0,0.714285714,0,8,0.476190476,0,0.214285714,0,8,0.357142857,0.5,0.357142857,0.5
CASE4_majority,1-2-5-4-3-7-8-6,time_output,per_student,0.459459459,0.311060184,0.355212355,0.262569554,37,0.707482993,0.159320251,0.571428571,0.176001922,7,-0.248023534,-0.216216216,0.248023534,0.216216216
CASE4_majority,1-2-5-4-3-7-8-6,time_output,avg,0.976190476,0,0.928571429,0,8,0.833333333,0,0.714285714,0,8,0.142857143,0.214285714,0.142857143,0.214285714
CASE4_majority,1-2-5-4-3-7-8-6,time_output,median,0.976190476,0,0.928571429,0,8,0.80952381,0,0.642857143,0,8,0.166666667,0.285714286,0.166666667,0.285714286
CASE4_majority,1-2-5-4-3-7-8-6,time_syntaxBL,per_student,-0.079150579,0.305177085,-0.061776062,0.228856098,37,-0.173469388,0.186377799,-0.142857143,0.160855947,7,0.094318809,0.081081081,0.094318809,0.081081081
CASE4_majority,1-2-5-4-3-7-8-6,time_syntaxBL,avg,-0.142857143,0,-0.142857143,0,8,-0.19047619,0,-0.214285714,0,8,0.047619048,0.071428571,0.047619048,0.071428571
CASE4_majority,1-2-5-4-3-7-8-6,time_syntaxBL,median,-0.166666667,0.098169182,-0.142857143,0.077151675,8,-0.416666667,0.083333333,-0.321428571,0.035714286,8,0.25,0.178571429,0.25,0.178571429
CASE4_majority,1-2-5-4-3-7-8-6,time_scaleSM,per_student,0.126769627,0.314474031,0.097490347,0.24060514,37,0.183673469,0.328922293,0.147959184,0.270263727,7,-0.056903843,-0.050468836,0.056903843,0.050468836
CASE4_majority,1-2-5-4-3-7-8-6,time_scaleSM,avg,0.285714286,0,0.214285714,0,8,0.119047619,0.023809524,0.035714286,0.035714286,8,0.166666667,0.178571429,0.166666667,0.178571429
CASE4_majority,1-2-5-4-3-7-8-6,time_scaleSM,median,0.380952381,0.233487154,0.285714286,0.193429486,8,0.44047619,0.115625415,0.321428571,0.111040227,8,-0.05952381,-0.035714286,0.05952381,0.035714286
CASE4_majority,1-2-5-4-3-7-8-6,time_scaleST,per_student,0.087837838,0.328825366,0.061776062,0.261741464,37,0.261904762,0.243559741,0.198979592,0.198258768,7,-0.174066924,-0.13720353,0.174066924,0.13720353
CASE4_majority,1-2-5-4-3-7-8-6,time_scaleST,avg,-0.142857143,0,-0.071428571,0,8,0.583333333,0.05952381,0.464285714,0.035714286,8,-0.726190476,-0.535714286,0.726190476,0.535714286
CASE4_majority,1-2-5-4-3-7-8-6,time_scaleST,median,0.142857143,0.225876976,0.107142857,0.161044634,8,0.142857143,0.137807582,0.107142857,0.111040227,8,1.11E-16,0,1.11E-16,0
CASE4_majority,1-2-5-4-3-7-8-6,log_time_function,per_student,0.184684685,0.312242069,0.138030888,0.231925524,37,0.370748299,0.317367171,0.31122449,0.232800705,7,-0.186063615,-0.173193602,0.186063615,0.173193602
CASE4_majority,1-2-5-4-3-7-8-6,log_time_function,avg,0.642857143,0,0.5,0,8,0.714285714,0,0.571428571,0,8,-0.071428571,-0.071428571,0.071428571,0.071428571
CASE4_majority,1-2-5-4-3-7-8-6,log_time_function,median,0.833333333,0,0.714285714,0,8,0.476190476,0,0.214285714,0,8,0.357142857,0.5,0.357142857,0.5
CASE4_majority,1-2-5-4-3-7-8-6,log_time_output,per_student,0.459459459,0.311060184,0.355212355,0.262569554,37,0.707482993,0.159320251,0.571428571,0.176001922,7,-0.248023534,-0.216216216,0.248023534,0.216216216
CASE4_majority,1-2-5-4-3-7-8-6,log_time_output,avg,0.976190476,0,0.928571429,0,8,0.904761905,0,0.785714286,0,8,0.071428571,0.142857143,0.071428571,0.142857143
CASE4_majority,1-2-5-4-3-7-8-6,log_time_output,median,0.976190476,0,0.928571429,0,8,0.80952381,0,0.642857143,0,8,0.166666667,0.285714286,0.166666667,0.285714286
CASE4_majority,1-2-5-4-3-7-8-6,log_time_syntaxBL,per_student,-0.079150579,0.305177085,-0.061776062,0.228856098,37,-0.173469388,0.186377799,-0.142857143,0.160855947,7,0.094318809,0.081081081,0.094318809,0.081081081
CASE4_majority,1-2-5-4-3-7-8-6,log_time_syntaxBL,avg,-0.047619048,0,-0.071428571,0,8,-0.333333333,0,-0.285714286,0,8,0.285714286,0.214285714,0.285714286,0.214285714
CASE4_majority,1-2-5-4-3-7-8-6,log_time_syntaxBL,median,-0.166666667,0.098169182,-0.142857143,0.077151675,8,-0.416666667,0.083333333,-0.321428571,0.035714286,8,0.25,0.178571429,0.25,0.178571429
CASE4_majority,1-2-5-4-3-7-8-6,log_time_scaleSM,per_student,0.126769627,0.314474031,0.097490347,0.24060514,37,0.183673469,0.328922293,0.147959184,0.270263727,7,-0.056903843,-0.050468836,0.056903843,0.050468836
CASE4_majority,1-2-5-4-3-7-8-6,log_time_scaleSM,avg,0.333333333,0,0.285714286,0,8,0.261904762,0,0.142857143,0,8,0.071428571,0.142857143,0.071428571,0.142857143
CASE4_majority,1-2-5-4-3-7-8-6,log_time_scaleSM,median,0.380952381,0.233487154,0.285714286,0.193429486,8,0.44047619,0.115625415,0.321428571,0.111040227,8,-0.05952381,-0.035714286,0.05952381,0.035714286
CASE4_majority,1-2-5-4-3-7-8-6,log_time_scaleST,per_student,0.087837838,0.328825366,0.061776062,0.261741464,37,0.261904762,0.243559741,0.198979592,0.198258768,7,-0.174066924,-0.13720353,0.174066924,0.13720353
CASE4_majority,1-2-5-4-3-7-8-6,log_time_scaleST,avg,0.285714286,0,0.214285714,0,8,0.285714286,0,0.214285714,0,8,0,0,0,0
CASE4_majority,1-2-5-4-3-7-8-6,log_time_scaleST,median,0.142857143,0.225876976,0.107142857,0.161044634,8,0.142857143,0.137807582,0.107142857,0.111040227,8,1.11E-16,0,1.11E-16,0
CASE4_majority,1-2-5-4-3-7-8-6,acc_function,per_student,0.201093951,0.383964761,0.153474903,0.299713145,37,-0.137755102,0.24271514,-0.107142857,0.186067169,7,0.338849053,0.260617761,0.338849053,0.260617761
CASE4_majority,1-2-5-4-3-7-8-6,acc_function,avg,0.464285714,0.035714286,0.321428571,0.035714286,8,-0.297619048,0.108892244,-0.214285714,0.077151675,8,0.761904762,0.535714286,0.761904762,0.535714286
CASE4_majority,1-2-5-4-3-7-8-6,acc_function,median,0.19047619,0.238293568,0.142857143,0.193429486,8,-0.452380952,0.215165741,-0.321428571,0.190103803,8,0.642857143,0.464285714,0.642857143,0.464285714
CASE4_majority,1-2-5-4-3-7-8-6,acc_output,per_student,0.28957529,0.247405704,0.217181467,0.185554278,37,0.306122449,0.226030581,0.229591837,0.169522936,7,-0.016547159,-0.01241037,0.016547159,0.01241037
CASE4_majority,1-2-5-4-3-7-8-6,acc_output,avg,0.833333333,0,0.714285714,0,8,0.511904762,0.089878981,0.428571429,0.077151675,8,0.321428571,0.285714286,0.321428571,0.285714286
CASE4_majority,1-2-5-4-3-7-8-6,acc_output,median,0.523809524,0.171141735,0.392857143,0.161044634,8,0.571428571,0.186718895,0.428571429,0.193429486,8,-0.047619048,-0.035714286,0.047619048,0.035714286
CASE4_majority,1-2-5-4-3-7-8-6,acc_syntaxBL,per_student,-0.057915058,0.145675812,-0.043436293,0.109256859,37,-0.06122449,0.129072558,-0.045918367,0.096804418,7,0.003309432,0.002482074,0.003309432,0.002482074
CASE4_majority,1-2-5-4-3-7-8-6,acc_syntaxBL,avg,-0.428571429,0.08247861,-0.321428571,0.061858957,8,-0.142857143,0.25717225,-0.107142857,0.190103803,8,-0.285714286,-0.214285714,0.285714286,0.214285714
CASE4_majority,1-2-5-4-3-7-8-6,acc_syntaxBL,median,0,0,0,0,8,0,0,0,0,8,0,0,0,0
CASE4_majority,1-2-5-4-3-7-8-6,scaleSM,per_student,0.419240669,0.231523447,0.323359073,0.179811514,37,0.471088435,0.161841867,0.357142857,0.125182083,7,-0.051847766,-0.033783784,0.051847766,0.033783784
CASE4_majority,1-2-5-4-3-7-8-6,scaleSM,avg,0.571428571,0.023809524,0.464285714,0.035714286,8,0.619047619,0.023809524,0.464285714,0.035714286,8,-0.047619048,0,0.047619048,0
CASE4_majority,1-2-5-4-3-7-8-6,scaleSM,median,0.488095238,0.120428499,0.392857143,0.111040227,8,0.238095238,0.178174161,0.178571429,0.125424449,8,0.25,0.214285714,0.25,0.214285714
CASE4_majority,1-2-5-4-3-7-8-6,scaleST,per_student,0.427927928,0.225230741,0.326254826,0.181379877,37,0.318027211,0.113066464,0.234693878,0.089249264,7,0.109900717,0.091560949,0.109900717,0.091560949
CASE4_majority,1-2-5-4-3-7-8-6,scaleST,avg,0.69047619,0,0.571428571,0,8,0.535714286,0.011904762,0.321428571,0.035714286,8,0.154761905,0.25,0.154761905,0.25
CASE4_majority,1-2-5-4-3-7-8-6,scaleST,median,0.69047619,0.095238095,0.571428571,0.096714743,8,0.238095238,0.178174161,0.178571429,0.125424449,8,0.452380952,0.392857143,0.452380952,0.392857143
CASE5_mean_rank,1-2-5-4-3-7-8-6,readTime,per_student,0.274131274,0.331483728,0.211389961,0.278179902,37,0.472789116,0.269502827,0.392857143,0.211719326,7,-0.198657842,-0.181467181,0.198657842,0.181467181
CASE5_mean_rank,1-2-5-4-3-7-8-6,readTime,avg,0.547619048,0,0.428571429,0,8,0.571428571,0,0.428571429,0,8,-0.023809524,0,0.023809524,0
CASE5_mean_rank,1-2-5-4-3-7-8-6,readTime,median,0.523809524,0,0.428571429,0,8,0.333333333,0,0.214285714,0,8,0.19047619,0.214285714,0.19047619,0.214285714
CASE5_mean_rank,1-2-5-4-3-7-8-6,log_readTime,per_student,0.222651223,0.429400607,0.18951094,0.336516999,37,0.472789116,0.269502827,0.392857143,0.211719326,7,-0.250137893,-0.203346203,0.250137893,0.203346203
CASE5_mean_rank,1-2-5-4-3-7-8-6,log_readTime,avg,0.547619048,0,0.428571429,0,8,0.571428571,0,0.428571429,0,8,-0.023809524,0,0.023809524,0
CASE5_mean_rank,1-2-5-4-3-7-8-6,log_readTime,median,0.523809524,0,0.428571429,0,8,0.333333333,0,0.214285714,0,8,0.19047619,0.214285714,0.19047619,0.214285714
CASE5_mean_rank,1-2-5-4-3-7-8-6,time_function,per_student,0.184684685,0.312242069,0.138030888,0.231925524,37,0.370748299,0.317367171,0.31122449,0.232800705,7,-0.186063615,-0.173193602,0.186063615,0.173193602
CASE5_mean_rank,1-2-5-4-3-7-8-6,time_function,avg,0.666666667,0,0.571428571,0,8,0.857142857,0,0.714285714,0,8,-0.19047619,-0.142857143,0.19047619,0.142857143
CASE5_mean_rank,1-2-5-4-3-7-8-6,time_function,median,0.833333333,0,0.714285714,0,8,0.476190476,0,0.214285714,0,8,0.357142857,0.5,0.357142857,0.5
CASE5_mean_rank,1-2-5-4-3-7-8-6,time_output,per_student,0.459459459,0.311060184,0.355212355,0.262569554,37,0.707482993,0.159320251,0.571428571,0.176001922,7,-0.248023534,-0.216216216,0.248023534,0.216216216
CASE5_mean_rank,1-2-5-4-3-7-8-6,time_output,avg,0.976190476,0,0.928571429,0,8,0.833333333,0,0.714285714,0,8,0.142857143,0.214285714,0.142857143,0.214285714
CASE5_mean_rank,1-2-5-4-3-7-8-6,time_output,median,0.976190476,0,0.928571429,0,8,0.80952381,0,0.642857143,0,8,0.166666667,0.285714286,0.166666667,0.285714286
CASE5_mean_rank,1-2-5-4-3-7-8-6,time_syntaxBL,per_student,-0.079150579,0.305177085,-0.061776062,0.228856098,37,-0.173469388,0.186377799,-0.142857143,0.160855947,7,0.094318809,0.081081081,0.094318809,0.081081081
CASE5_mean_rank,1-2-5-4-3-7-8-6,time_syntaxBL,avg,-0.142857143,0,-0.142857143,0,8,-0.19047619,0,-0.214285714,0,8,0.047619048,0.071428571,0.047619048,0.071428571
CASE5_mean_rank,1-2-5-4-3-7-8-6,time_syntaxBL,median,-0.166666667,0.098169182,-0.142857143,0.077151675,8,-0.416666667,0.083333333,-0.321428571,0.035714286,8,0.25,0.178571429,0.25,0.178571429
CASE5_mean_rank,1-2-5-4-3-7-8-6,time_scaleSM,per_student,0.126769627,0.314474031,0.097490347,0.24060514,37,0.183673469,0.328922293,0.147959184,0.270263727,7,-0.056903843,-0.050468836,0.056903843,0.050468836
CASE5_mean_rank,1-2-5-4-3-7-8-6,time_scaleSM,avg,0.285714286,0,0.214285714,0,8,0.119047619,0.023809524,0.035714286,0.035714286,8,0.166666667,0.178571429,0.166666667,0.178571429
CASE5_mean_rank,1-2-5-4-3-7-8-6,time_scaleSM,median,0.380952381,0.233487154,0.285714286,0.193429486,8,0.44047619,0.115625415,0.321428571,0.111040227,8,-0.05952381,-0.035714286,0.05952381,0.035714286
CASE5_mean_rank,1-2-5-4-3-7-8-6,time_scaleST,per_student,0.087837838,0.328825366,0.061776062,0.261741464,37,0.261904762,0.243559741,0.198979592,0.198258768,7,-0.174066924,-0.13720353,0.174066924,0.13720353
CASE5_mean_rank,1-2-5-4-3-7-8-6,time_scaleST,avg,-0.142857143,0,-0.071428571,0,8,0.583333333,0.05952381,0.464285714,0.035714286,8,-0.726190476,-0.535714286,0.726190476,0.535714286
CASE5_mean_rank,1-2-5-4-3-7-8-6,time_scaleST,median,0.142857143,0.225876976,0.107142857,0.161044634,8,0.142857143,0.137807582,0.107142857,0.111040227,8,1.11E-16,0,1.11E-16,0
CASE5_mean_rank,1-2-5-4-3-7-8-6,log_time_function,per_student,0.184684685,0.312242069,0.138030888,0.231925524,37,0.370748299,0.317367171,0.31122449,0.232800705,7,-0.186063615,-0.173193602,0.186063615,0.173193602
CASE5_mean_rank,1-2-5-4-3-7-8-6,log_time_function,avg,0.642857143,0,0.5,0,8,0.714285714,0,0.571428571,0,8,-0.071428571,-0.071428571,0.071428571,0.071428571
CASE5_mean_rank,1-2-5-4-3-7-8-6,log_time_function,median,0.833333333,0,0.714285714,0,8,0.476190476,0,0.214285714,0,8,0.357142857,0.5,0.357142857,0.5
CASE5_mean_rank,1-2-5-4-3-7-8-6,log_time_output,per_student,0.459459459,0.311060184,0.355212355,0.262569554,37,0.707482993,0.159320251,0.571428571,0.176001922,7,-0.248023534,-0.216216216,0.248023534,0.216216216
CASE5_mean_rank,1-2-5-4-3-7-8-6,log_time_output,avg,0.976190476,0,0.928571429,0,8,0.904761905,0,0.785714286,0,8,0.071428571,0.142857143,0.071428571,0.142857143
CASE5_mean_rank,1-2-5-4-3-7-8-6,log_time_output,median,0.976190476,0,0.928571429,0,8,0.80952381,0,0.642857143,0,8,0.166666667,0.285714286,0.166666667,0.285714286
CASE5_mean_rank,1-2-5-4-3-7-8-6,log_time_syntaxBL,per_student,-0.079150579,0.305177085,-0.061776062,0.228856098,37,-0.173469388,0.186377799,-0.142857143,0.160855947,7,0.094318809,0.081081081,0.094318809,0.081081081
CASE5_mean_rank,1-2-5-4-3-7-8-6,log_time_syntaxBL,avg,-0.047619048,0,-0.071428571,0,8,-0.333333333,0,-0.285714286,0,8,0.285714286,0.214285714,0.285714286,0.214285714
CASE5_mean_rank,1-2-5-4-3-7-8-6,log_time_syntaxBL,median,-0.166666667,0.098169182,-0.142857143,0.077151675,8,-0.416666667,0.083333333,-0.321428571,0.035714286,8,0.25,0.178571429,0.25,0.178571429
CASE5_mean_rank,1-2-5-4-3-7-8-6,log_time_scaleSM,per_student,0.126769627,0.314474031,0.097490347,0.24060514,37,0.183673469,0.328922293,0.147959184,0.270263727,7,-0.056903843,-0.050468836,0.056903843,0.050468836
CASE5_mean_rank,1-2-5-4-3-7-8-6,log_time_scaleSM,avg,0.333333333,0,0.285714286,0,8,0.261904762,0,0.142857143,0,8,0.071428571,0.142857143,0.071428571,0.142857143
CASE5_mean_rank,1-2-5-4-3-7-8-6,log_time_scaleSM,median,0.380952381,0.233487154,0.285714286,0.193429486,8,0.44047619,0.115625415,0.321428571,0.111040227,8,-0.05952381,-0.035714286,0.05952381,0.035714286
CASE5_mean_rank,1-2-5-4-3-7-8-6,log_time_scaleST,per_student,0.087837838,0.328825366,0.061776062,0.261741464,37,0.261904762,0.243559741,0.198979592,0.198258768,7,-0.174066924,-0.13720353,0.174066924,0.13720353
CASE5_mean_rank,1-2-5-4-3-7-8-6,log_time_scaleST,avg,0.285714286,0,0.214285714,0,8,0.285714286,0,0.214285714,0,8,0,0,0,0
CASE5_mean_rank,1-2-5-4-3-7-8-6,log_time_scaleST,median,0.142857143,0.225876976,0.107142857,0.161044634,8,0.142857143,0.137807582,0.107142857,0.111040227,8,1.11E-16,0,1.11E-16,0
CASE5_mean_rank,1-2-5-4-3-7-8-6,acc_function,per_student,0.201093951,0.383964761,0.153474903,0.299713145,37,-0.137755102,0.24271514,-0.107142857,0.186067169,7,0.338849053,0.260617761,0.338849053,0.260617761
CASE5_mean_rank,1-2-5-4-3-7-8-6,acc_function,avg,0.464285714,0.035714286,0.321428571,0.035714286,8,-0.297619048,0.108892244,-0.214285714,0.077151675,8,0.761904762,0.535714286,0.761904762,0.535714286
CASE5_mean_rank,1-2-5-4-3-7-8-6,acc_function,median,0.19047619,0.238293568,0.142857143,0.193429486,8,-0.452380952,0.215165741,-0.321428571,0.190103803,8,0.642857143,0.464285714,0.642857143,0.464285714
CASE5_mean_rank,1-2-5-4-3-7-8-6,acc_output,per_student,0.28957529,0.247405704,0.217181467,0.185554278,37,0.306122449,0.226030581,0.229591837,0.169522936,7,-0.016547159,-0.01241037,0.016547159,0.01241037
CASE5_mean_rank,1-2-5-4-3-7-8-6,acc_output,avg,0.833333333,0,0.714285714,0,8,0.511904762,0.089878981,0.428571429,0.077151675,8,0.321428571,0.285714286,0.321428571,0.285714286
CASE5_mean_rank,1-2-5-4-3-7-8-6,acc_output,median,0.523809524,0.171141735,0.392857143,0.161044634,8,0.571428571,0.186718895,0.428571429,0.193429486,8,-0.047619048,-0.035714286,0.047619048,0.035714286
CASE5_mean_rank,1-2-5-4-3-7-8-6,acc_syntaxBL,per_student,-0.057915058,0.145675812,-0.043436293,0.109256859,37,-0.06122449,0.129072558,-0.045918367,0.096804418,7,0.003309432,0.002482074,0.003309432,0.002482074
CASE5_mean_rank,1-2-5-4-3-7-8-6,acc_syntaxBL,avg,-0.428571429,0.08247861,-0.321428571,0.061858957,8,-0.142857143,0.25717225,-0.107142857,0.190103803,8,-0.285714286,-0.214285714,0.285714286,0.214285714
CASE5_mean_rank,1-2-5-4-3-7-8-6,acc_syntaxBL,median,0,0,0,0,8,0,0,0,0,8,0,0,0,0
CASE5_mean_rank,1-2-5-4-3-7-8-6,scaleSM,per_student,0.419240669,0.231523447,0.323359073,0.179811514,37,0.471088435,0.161841867,0.357142857,0.125182083,7,-0.051847766,-0.033783784,0.051847766,0.033783784
CASE5_mean_rank,1-2-5-4-3-7-8-6,scaleSM,avg,0.571428571,0.023809524,0.464285714,0.035714286,8,0.619047619,0.023809524,0.464285714,0.035714286,8,-0.047619048,0,0.047619048,0
